ID,Area_px2,Area_um2,Perimetro_px,Diametro_px,Diametro_um,Eccentricity,Solidity
3960,77.00,2.023518,51.01,9.9015,1.605124,0.9510,0.6260
3961,37.00,0.972340,21.80,6.8637,1.112664,0.7896,0.9737
3962,71.00,1.865841,39.36,9.5079,1.541318,0.9622,0.8765
3963,84.00,2.207474,45.60,10.3418,1.676497,0.7535,0.7500
3964,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
3965,195.00,5.124493,87.95,15.7570,2.554351,0.7530,0.6311
3966,32.00,0.840942,19.56,6.3831,1.034757,0.7669,0.9412
3967,34.00,0.893501,20.38,6.5795,1.066603,0.4644,0.9444
3968,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
3969,29.00,0.762104,18.14,6.0765,0.985059,0.6302,0.9667
3970,24.00,0.630707,16.14,5.5279,0.896125,0.4246,1.0000
3971,41.00,1.077457,26.04,7.2252,1.171265,0.9329,0.9535
3972,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
3973,23.00,0.604427,16.97,5.4115,0.877258,0.8367,1.0000
3974,259.00,6.806377,132.89,18.1595,2.943832,0.9566,0.5913
3975,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
3976,141.00,3.705402,66.60,13.3988,2.172065,0.9257,0.6845
3978,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
3979,249.00,6.543583,92.02,17.8055,2.886442,0.9341,0.7433
3980,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
3981,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
3982,275.00,7.226849,131.17,18.7121,3.033399,0.7701,0.5991
3983,174.00,4.572624,63.98,14.8843,2.412892,0.9060,0.6770
3984,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
3985,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
3986,199.00,5.229610,116.96,15.9177,2.580416,0.8518,0.5976
3987,24.00,0.630707,16.14,5.5279,0.896125,0.4246,1.0000
3988,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
3989,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
3990,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
3991,46.00,1.208855,25.21,7.6530,1.240630,0.9206,0.7667
3992,109.00,2.864460,57.91,11.7806,1.909750,0.5448,0.6193
3993,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
3994,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
3995,33.00,0.867222,24.42,6.4820,1.050800,0.8736,0.8049
3996,28.00,0.735825,17.56,5.9708,0.967926,0.4872,1.0000
3997,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
3998,56.00,1.471649,35.28,8.4440,1.368854,0.9414,0.7671
3999,131.00,3.442608,59.25,12.9149,2.093625,0.9059,0.7798
4000,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
4001,34.00,0.893501,22.63,6.5795,1.066603,0.7998,0.7907
4002,48.00,1.261414,28.87,7.8176,1.267313,0.8913,0.8727
4003,26.00,0.683266,21.38,5.7536,0.932717,0.8932,0.7647
4004,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4005,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4006,24.00,0.630707,16.14,5.5279,0.896125,0.4246,1.0000
4007,27.00,0.709545,17.56,5.8632,0.950485,0.7503,1.0000
4008,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4009,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4010,66.00,1.734444,31.63,9.1670,1.486056,0.8267,0.9041
4011,147.00,3.863079,67.15,13.6809,2.217797,0.9766,0.7819
4012,36.00,0.946060,23.21,6.7703,1.097525,0.8471,0.9000
4014,163.00,4.283550,78.12,14.4062,2.335377,0.9463,0.5927
4015,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4016,314.00,8.251747,149.66,19.9949,3.241366,0.8604,0.4722
4017,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4018,66.00,1.734444,37.94,9.1670,1.486056,0.8082,0.7586
4019,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4020,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4021,31.00,0.814663,19.56,6.2825,1.018460,0.6872,0.9394
4022,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4023,42.00,1.103737,27.46,7.3127,1.185463,0.8393,0.8400
4024,54.00,1.419090,35.28,8.2919,1.344188,0.9237,0.7105
4025,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
4026,156.00,4.099594,83.47,14.0935,2.284681,0.9490,0.5493
4027,23.00,0.604427,16.14,5.4115,0.877258,0.7087,0.9583
4028,31.00,0.814663,19.56,6.2825,1.018460,0.7921,0.9394
4029,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4030,206.00,5.413567,102.92,16.1953,2.625408,0.9316,0.5379
4031,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
4032,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4033,227.00,5.965435,113.96,17.0007,2.755980,0.9481,0.5304
4034,132.00,3.468887,65.57,12.9641,2.101600,0.9516,0.7097
4035,26.00,0.683266,17.56,5.7536,0.932717,0.7642,0.9630
4036,95.00,2.496548,50.25,10.9981,1.782892,0.9517,0.7983
4037,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4038,112.00,2.943298,61.67,11.9416,1.935852,0.8425,0.6328
4039,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4040,24.00,0.630707,16.14,5.5279,0.896125,0.6725,1.0000
4041,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4042,26.00,0.683266,17.56,5.7536,0.932717,0.7642,0.9630
4043,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4044,48.00,1.261414,28.04,7.8176,1.267313,0.5410,0.8571
4045,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
4046,23.00,0.604427,16.14,5.4115,0.877258,0.7087,0.9583
4047,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4048,46.00,1.208855,31.46,7.6530,1.240630,0.9234,0.6765
4049,73.00,1.918400,41.36,9.6409,1.562876,0.8640,0.7526
4050,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4051,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
4052,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
4053,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4054,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
4055,62.00,1.629326,35.11,8.8849,1.440320,0.6651,0.7949
4056,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4057,43.00,1.130016,22.97,7.3993,1.199492,0.7891,0.9556
4058,73.00,1.918400,41.53,9.6409,1.562876,0.9367,0.7087
4059,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4060,271.00,7.121731,106.27,18.5755,3.011257,0.8159,0.6843
4061,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4062,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4063,24.00,0.630707,15.31,5.5279,0.896125,0.0000,1.0000
4064,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4065,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
4066,30.00,0.788383,23.01,6.1804,1.001899,0.8580,0.7895
4067,138.00,3.626564,68.64,13.2555,2.148833,0.5294,0.7113
4069,82.00,2.154915,38.53,10.2179,1.656419,0.7097,0.8817
4070,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4071,96.00,2.522827,52.43,11.0558,1.792251,0.9728,0.7500
4072,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4073,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4074,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4075,48.00,1.261414,34.46,7.8176,1.267313,0.9654,0.6957
4076,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4077,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
4078,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4079,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4080,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
4081,28.00,0.735825,20.38,5.9708,0.967926,0.7819,0.8750
4082,750.00,19.709587,332.11,30.9019,5.009494,0.9117,0.4593
4083,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4084,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4085,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4086,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
4087,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4088,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4089,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
4091,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
4092,54.00,1.419090,30.28,8.2919,1.344188,0.8986,0.9153
4093,35.00,0.919781,20.38,6.6756,1.082174,0.5037,0.9722
4094,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
4095,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4096,38.00,0.998619,25.46,6.9558,1.127600,0.8103,0.8636
4097,23.00,0.604427,16.97,5.4115,0.877258,0.8367,1.0000
4098,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4099,24.00,0.630707,16.97,5.5279,0.896125,0.8408,0.8571
4100,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
4102,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
4103,31.00,0.814663,20.38,6.2825,1.018460,0.7438,0.9118
4104,87.00,2.286312,42.18,10.5248,1.706172,0.5942,0.7982
4105,48.00,1.261414,30.46,7.8176,1.267313,0.8922,0.7742
4106,60.00,1.576767,31.70,8.7404,1.416899,0.6913,0.7059
4107,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4108,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
4109,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4110,24.00,0.630707,17.14,5.5279,0.896125,0.6251,0.9231
4111,170.00,4.467506,89.78,14.7123,2.384996,0.8838,0.5431
4112,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4114,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4115,21.00,0.551868,16.97,5.1709,0.838249,0.7071,0.9130
4116,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4117,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4118,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4119,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4120,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4121,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
4122,53.00,1.392811,27.21,8.2147,1.331684,0.7481,0.9138
4123,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
4124,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
4125,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4126,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
4127,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4128,38.00,0.998619,23.21,6.9558,1.127600,0.6043,0.9048
4129,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4130,74.00,1.944679,39.11,9.7067,1.573545,0.9077,0.8043
4131,69.00,1.813282,34.28,9.3730,1.519455,0.8368,0.8734
4132,24.00,0.630707,16.14,5.5279,0.896125,0.6725,1.0000
4133,32.00,0.840942,19.56,6.3831,1.034757,0.7669,0.9412
4134,23.00,0.604427,16.14,5.4115,0.877258,0.7087,0.9583
4135,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4136,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4137,223.00,5.860317,97.44,16.8503,2.731591,0.7304,0.6501
4138,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4139,32.00,0.840942,19.80,6.3831,1.034757,0.6325,1.0000
4140,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
4141,94.00,2.470268,60.25,10.9400,1.773483,0.8983,0.5912
4142,42.00,1.103737,25.21,7.3127,1.185463,0.8670,0.8936
4143,21.00,0.551868,17.07,5.1709,0.838249,0.8957,0.9545
4144,159.00,4.178432,68.74,14.2283,2.306544,0.5385,0.7227
4145,33.00,0.867222,21.80,6.4820,1.050800,0.8888,0.9429
4146,33.00,0.867222,21.80,6.4820,1.050800,0.8928,0.9429
4147,24.00,0.630707,16.14,5.5279,0.896125,0.6725,1.0000
4148,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
4149,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4150,50.00,1.313972,28.63,7.9788,1.293446,0.7750,0.8475
4151,26.00,0.683266,17.56,5.7536,0.932717,0.7642,0.9630
4152,35.00,0.919781,20.14,6.6756,1.082174,0.7431,0.9722
4153,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4154,24.00,0.630707,16.14,5.5279,0.896125,0.6725,1.0000
4155,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4156,65.00,1.708164,33.70,9.0973,1.474755,0.9145,0.9286
4157,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
4158,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
4159,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4160,81.00,2.128635,41.94,10.1554,1.646288,0.9551,0.8351
4161,27.00,0.709545,16.73,5.8632,0.950485,0.5281,1.0000
4162,26.00,0.683266,17.56,5.7536,0.932717,0.7642,0.9630
4164,28.00,0.735825,18.97,5.9708,0.967926,0.6707,0.9333
4165,23.00,0.604427,16.97,5.4115,0.877258,0.8367,1.0000
4166,27.00,0.709545,17.56,5.8632,0.950485,0.7503,1.0000
4167,59.00,1.550488,35.46,8.6672,1.405042,0.9095,0.7564
4168,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
4169,28.00,0.735825,18.14,5.9708,0.967926,0.7565,0.9333
4170,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
4171,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4172,48.00,1.261414,25.21,7.8176,1.267313,0.5532,0.9412
4173,52.00,1.366531,33.70,8.1369,1.319061,0.8610,0.7222
4174,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4175,204.00,5.361008,96.85,16.1165,2.612632,0.8933,0.5795
4176,43.00,1.130016,28.87,7.3993,1.199492,0.8901,0.8113
4177,23.00,0.604427,16.97,5.4115,0.877258,0.8367,1.0000
4178,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4179,41.00,1.077457,25.80,7.2252,1.171265,0.8204,0.8367
4180,64.00,1.681885,31.28,9.0270,1.463367,0.9725,0.6737
4181,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
4182,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4183,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
4184,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4185,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4186,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4187,208.00,5.466125,107.68,16.2737,2.638122,0.7649,0.5149
4188,124.00,3.258652,52.67,12.5651,2.036920,0.7427,0.7750
4189,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4190,222.00,5.834038,109.75,16.8125,2.725459,0.7699,0.5522
4191,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4192,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4193,93.00,2.443989,45.60,10.8817,1.764025,0.9318,0.8304
4194,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4195,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4196,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4197,40.00,1.051178,23.80,7.1365,1.156893,0.8769,0.9524
4198,23.00,0.604427,16.14,5.4115,0.877258,0.7087,0.9583
4199,100.00,2.627945,53.50,11.2838,1.829208,0.9459,0.7692
4200,87.00,2.286312,48.43,10.5248,1.706172,0.9409,0.7311
4201,27.00,0.709545,16.73,5.8632,0.950485,0.5281,1.0000
4202,32.00,0.840942,22.38,6.3831,1.034757,0.8336,0.8421
4203,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
4204,77.00,2.023518,44.18,9.9015,1.605124,0.9471,0.7624
4205,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
4206,53.00,1.392811,31.70,8.2147,1.331684,0.8232,0.8548
4207,68.00,1.787003,43.60,9.3049,1.508404,0.9591,0.6355
4208,175.00,4.598904,69.64,14.9271,2.419815,0.9082,0.7576
4209,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4210,28.00,0.735825,17.56,5.9708,0.967926,0.4872,1.0000
4211,59.00,1.550488,40.36,8.6672,1.405042,0.9424,0.6860
4212,35.00,0.919781,20.38,6.6756,1.082174,0.4531,0.9722
4213,63.00,1.655605,35.70,8.9562,1.451889,0.9745,0.7683
4214,76.00,1.997238,44.18,9.8370,1.594667,0.9003,0.7103
4215,38.00,0.998619,22.38,6.9558,1.127600,0.7071,0.9500
4216,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4217,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
4218,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4219,161.00,4.230991,69.40,14.3175,2.321005,0.8336,0.7000
4220,37.00,0.972340,28.04,6.8637,1.112664,0.8753,0.7115
4221,74.00,1.944679,48.84,9.7067,1.573545,0.8957,0.6379
4222,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
4223,23.00,0.604427,15.31,5.4115,0.877258,0.5883,1.0000
4224,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4225,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4226,25.00,0.656986,17.56,5.6419,0.914604,0.6484,0.9259
4227,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
4228,78.00,2.049797,40.77,9.9656,1.615513,0.8598,0.7959
4229,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4230,33.00,0.867222,20.97,6.4820,1.050800,0.8523,0.9429
4231,56.00,1.471649,33.11,8.4440,1.368854,0.8826,0.8485
4232,40.00,1.051178,22.38,7.1365,1.156893,0.6385,0.9524
4233,34.00,0.893501,20.38,6.5795,1.066603,0.4644,0.9444
4234,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4235,30.00,0.788383,19.56,6.1804,1.001899,0.8049,0.9375
4236,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4237,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4238,38.00,0.998619,22.38,6.9558,1.127600,0.8304,0.9500
4239,65.00,1.708164,30.04,9.0973,1.474755,0.8870,0.8125
4240,26.00,0.683266,18.97,5.7536,0.932717,0.8667,0.9286
4241,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4242,33.00,0.867222,22.63,6.4820,1.050800,0.8349,0.8919
4243,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
4244,30.00,0.788383,21.80,6.1804,1.001899,0.9173,0.8824
4245,19.00,0.499310,14.31,4.9185,0.797333,0.3789,0.9500
4246,54.00,1.419090,31.70,8.2919,1.344188,0.4240,0.8308
4247,33.00,0.867222,22.63,6.4820,1.050800,0.9258,1.0000
4248,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
4249,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4250,126.00,3.311211,58.08,12.6660,2.053281,0.9776,0.8873
4251,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4252,42.00,1.103737,29.87,7.3127,1.185463,0.9129,0.7000
4253,23.00,0.604427,16.97,5.4115,0.877258,0.5205,0.9583
4254,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
4255,26.00,0.683266,17.56,5.7536,0.932717,0.5718,0.9630
4256,52.00,1.366531,30.87,8.1369,1.319061,0.9323,0.8667
4257,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
4258,55.00,1.445370,28.87,8.3683,1.356577,0.8664,0.7857
4259,46.00,1.208855,26.04,7.6530,1.240630,0.8829,0.9583
4260,29.00,0.762104,18.97,6.0765,0.985059,0.6345,0.9667
4261,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4262,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4263,32.00,0.840942,21.80,6.3831,1.034757,0.7712,0.9143
4264,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4265,73.00,1.918400,42.18,9.6409,1.562876,0.9554,0.8391
4266,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4267,24.00,0.630707,16.97,5.5279,0.896125,0.8408,0.8571
4268,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4269,36.00,0.946060,23.21,6.7703,1.097525,0.7349,0.9000
4270,24.00,0.630707,16.14,5.5279,0.896125,0.4246,1.0000
4271,46.00,1.208855,31.11,7.6530,1.240630,0.6177,0.7667
4272,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4273,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4274,95.00,2.496548,40.77,10.9981,1.782892,0.6897,0.8636
4275,23.00,0.604427,16.14,5.4115,0.877258,0.7087,0.9583
4276,37.00,0.972340,20.97,6.8637,1.112664,0.6819,0.9737
4277,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4278,26.00,0.683266,19.80,5.7536,0.932717,0.7866,0.8966
4279,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
4280,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4281,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4282,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4283,23.00,0.604427,15.31,5.4115,0.877258,0.5883,1.0000
4284,158.00,4.152153,73.40,14.1835,2.299279,0.9446,0.6870
4285,62.00,1.629326,38.77,8.8849,1.440320,0.9617,0.7654
4286,22.00,0.578148,16.14,5.2926,0.857975,0.7508,0.9167
4288,76.00,1.997238,45.60,9.8370,1.594667,0.9399,0.7451
4289,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4290,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4291,29.00,0.762104,20.38,6.0765,0.985059,0.7512,0.9062
4292,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
4293,161.00,4.230991,83.81,14.3175,2.321005,0.9570,0.5855
4294,43.00,1.130016,23.80,7.3993,1.199492,0.7854,0.9348
4295,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4296,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4297,27.00,0.709545,17.56,5.8632,0.950485,0.7503,1.0000
4298,250.00,6.569862,90.95,17.8412,2.892232,0.8967,0.7267
4299,36.00,0.946060,27.04,6.7703,1.097525,0.8599,0.7500
4300,15.00,0.394192,13.66,4.3702,0.708449,0.8813,1.0000
4301,209.00,5.492405,116.44,16.3128,2.644456,0.7357,0.5225
4302,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4303,34.00,0.893501,20.38,6.5795,1.066603,0.7279,0.9714
4304,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4305,40.00,1.051178,21.56,7.1365,1.156893,0.6455,0.9524
4306,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
4307,33.00,0.867222,20.38,6.4820,1.050800,0.5757,0.9429
4308,26.00,0.683266,18.97,5.7536,0.932717,0.8667,0.9286
4309,104.00,2.733063,61.08,11.5073,1.865434,0.7523,0.6228
4310,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4312,104.00,2.733063,58.12,11.5073,1.865434,0.9567,0.5714
4313,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
4314,53.00,1.392811,30.87,8.2147,1.331684,0.7975,0.8281
4315,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4316,28.00,0.735825,17.56,5.9708,0.967926,0.4872,1.0000
4317,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4318,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4319,24.00,0.630707,16.97,5.5279,0.896125,0.8408,0.8571
4320,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
4321,32.00,0.840942,18.73,6.3831,1.034757,0.6641,0.9697
4322,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4323,63.00,1.655605,37.94,8.9562,1.451889,0.9334,0.8182
4324,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
4325,45.00,1.182575,26.04,7.5694,1.227070,0.9186,1.0000
4326,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4327,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4328,30.00,0.788383,16.97,6.1804,1.001899,0.9402,0.7895
4329,50.00,1.313972,28.04,7.9788,1.293446,0.8914,0.7812
4330,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4331,38.00,0.998619,20.38,6.9558,1.127600,0.9217,0.7600
4332,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4333,26.00,0.683266,19.80,5.7536,0.932717,0.7866,0.8966
4334,21.00,0.551868,16.97,5.1709,0.838249,0.7071,0.9130
4335,41.00,1.077457,27.46,7.2252,1.171265,0.7262,0.8039
4336,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4337,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4338,22.00,0.578148,16.14,5.2926,0.857975,0.7508,0.9167
4339,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4340,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4341,30.00,0.788383,16.97,6.1804,1.001899,0.9402,0.7895
4342,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4343,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
4344,102.00,2.680504,54.91,11.3961,1.847410,0.9182,0.6258
4345,42.00,1.103737,25.21,7.3127,1.185463,0.8939,0.9130
4346,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4347,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4348,28.00,0.735825,18.97,5.9708,0.967926,0.6685,0.9333
4349,40.00,1.051178,28.63,7.1365,1.156893,0.9297,0.6897
4351,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4352,28.00,0.735825,19.80,5.9708,0.967926,0.8944,1.0000
4353,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
4354,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
4355,44.00,1.156296,28.42,7.4848,1.213360,0.8870,0.8148
4356,76.00,1.997238,39.11,9.8370,1.594667,0.8672,0.8172
